path_sample1,path_sample2,label,distance
/home/aistudio/datasets/3D/train/26.tif,/home/aistudio/datasets/3D/train/26.tif,0.0,0.0
/home/aistudio/datasets/3D/train/17.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,1821.5244140625
/home/aistudio/datasets/3D/train/17.tif,/home/aistudio/datasets/3D/train/17.tif,0.0,0.0
/home/aistudio/datasets/3D/train/4.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,516.65380859375
/home/aistudio/datasets/3D/train/4.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,2046.826904296875
/home/aistudio/datasets/3D/train/4.tif,/home/aistudio/datasets/3D/train/4.tif,0.0,0.0
/home/aistudio/datasets/3D/train/39.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,2650.423095703125
/home/aistudio/datasets/3D/train/39.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,2814.12451171875
/home/aistudio/datasets/3D/train/39.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,2932.664794921875
/home/aistudio/datasets/3D/train/39.tif,/home/aistudio/datasets/3D/train/39.tif,0.0,0.0
/home/aistudio/datasets/3D/train/11.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,1893.427978515625
/home/aistudio/datasets/3D/train/11.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,1764.2547607421875
/home/aistudio/datasets/3D/train/11.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,2200.977783203125
/home/aistudio/datasets/3D/train/11.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,1059.8314208984375
/home/aistudio/datasets/3D/train/11.tif,/home/aistudio/datasets/3D/train/11.tif,0.0,0.0
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,2068.091552734375
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,1793.6397705078125
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,1945.6676025390625
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,4226.39453125
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/11.tif,1.0,3217.534423828125
/home/aistudio/datasets/3D/train/30.tif,/home/aistudio/datasets/3D/train/30.tif,0.0,0.0
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,2185.37841796875
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,2624.968994140625
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,2445.283935546875
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,540.371826171875
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/11.tif,1.0,920.6900024414062
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/30.tif,1.0,3874.148193359375
/home/aistudio/datasets/3D/train/37.tif,/home/aistudio/datasets/3D/train/37.tif,0.0,0.0
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,661.6602172851562
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,1271.6927490234375
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,978.017578125
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,2737.55029296875
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/11.tif,1.0,1825.72802734375
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/30.tif,1.0,1719.470947265625
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/37.tif,1.0,2357.73388671875
/home/aistudio/datasets/3D/train/10.tif,/home/aistudio/datasets/3D/train/10.tif,0.0,0.0
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,1564.519287109375
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,1295.117431640625
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,1848.6300048828125
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,1577.306396484375
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/11.tif,1.0,533.6632690429688
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/30.tif,1.0,2696.191162109375
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/37.tif,1.0,1350.91162109375
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/10.tif,1.0,1405.76171875
/home/aistudio/datasets/3D/train/35.tif,/home/aistudio/datasets/3D/train/35.tif,0.0,0.0
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,1162.077392578125
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,1303.2203369140625
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/4.tif,1.0,1232.6885986328125
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/39.tif,1.0,3385.780029296875
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/11.tif,1.0,2412.87255859375
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/30.tif,1.0,1024.2301025390625
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/37.tif,1.0,3017.544677734375
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/10.tif,1.0,718.0419921875
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/35.tif,1.0,1928.386474609375
/home/aistudio/datasets/3D/train/36.tif,/home/aistudio/datasets/3D/train/36.tif,0.0,0.0
/home/aistudio/datasets/3D/train/3.tif,/home/aistudio/datasets/3D/train/26.tif,1.0,2306.012939453125
/home/aistudio/datasets/3D/train/3.tif,/home/aistudio/datasets/3D/train/17.tif,1.0,520.3256225585938
