path_sample1,path_sample2,label,distance
/home/aistudio/datasets/3D/same_val/Contrast/18_1.1.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_0.8.tif,0.0,13.16614055633545
/home/aistudio/datasets/3D/same_val/Contrast/18.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_0.8.tif,0.0,1861.044677734375
/home/aistudio/datasets/3D/same_val/Contrast/18.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_1.1.tif,0.0,1871.748291015625
/home/aistudio/datasets/3D/same_val/Contrast/18_0.9.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_0.8.tif,0.0,4.125053405761719
/home/aistudio/datasets/3D/same_val/Contrast/18_0.9.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_1.1.tif,0.0,9.421038627624512
/home/aistudio/datasets/3D/same_val/Contrast/18_0.9.tif,/home/aistudio/datasets/3D/same_val/Contrast/18.tif,0.0,1863.76220703125
/home/aistudio/datasets/3D/same_val/Contrast/18_1.2.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_0.8.tif,0.0,13.16614055633545
/home/aistudio/datasets/3D/same_val/Contrast/18_1.2.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_1.1.tif,0.0,0.0
/home/aistudio/datasets/3D/same_val/Contrast/18_1.2.tif,/home/aistudio/datasets/3D/same_val/Contrast/18.tif,0.0,1871.748291015625
/home/aistudio/datasets/3D/same_val/Contrast/18_1.2.tif,/home/aistudio/datasets/3D/same_val/Contrast/18_0.9.tif,0.0,9.421038627624512
"/home/aistudio/datasets/3D/same_val/Stain/17_(128, 128).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(256, 256).tif",0.0,48.641502380371094
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 128).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(256, 256).tif",0.0,7.673186779022217
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 128).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(128, 128).tif",0.0,49.00039291381836
"/home/aistudio/datasets/3D/same_val/Stain/17_(128, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(256, 256).tif",0.0,16.824548721313477
"/home/aistudio/datasets/3D/same_val/Stain/17_(128, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(128, 128).tif",0.0,49.80116653442383
"/home/aistudio/datasets/3D/same_val/Stain/17_(128, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(384, 128).tif",0.0,12.292301177978516
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(256, 256).tif",0.0,34.910396575927734
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(128, 128).tif",0.0,80.78361511230469
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(384, 128).tif",0.0,32.43667984008789
"/home/aistudio/datasets/3D/same_val/Stain/17_(384, 384).tif","/home/aistudio/datasets/3D/same_val/Stain/17_(128, 384).tif",0.0,33.05260467529297
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, 25).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(-25, 0).tif",0.0,704.4442138671875
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, -25).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(-25, 0).tif",0.0,930.7557983398438
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, -25).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(0, 25).tif",0.0,341.472900390625
"/home/aistudio/datasets/3D/same_val/Shift/15_(25, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(-25, 0).tif",0.0,1081.9698486328125
"/home/aistudio/datasets/3D/same_val/Shift/15_(25, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(0, 25).tif",0.0,403.2640075683594
"/home/aistudio/datasets/3D/same_val/Shift/15_(25, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(0, -25).tif",0.0,286.7616271972656
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(-25, 0).tif",0.0,544.465576171875
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(0, 25).tif",0.0,191.48776245117188
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(0, -25).tif",0.0,419.7431640625
"/home/aistudio/datasets/3D/same_val/Shift/15_(0, 0).tif","/home/aistudio/datasets/3D/same_val/Shift/15_(25, 0).tif",0.0,537.6630859375
/home/aistudio/datasets/3D/same_val/Rotation/14_-4.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_0.tif,0.0,108.815185546875
/home/aistudio/datasets/3D/same_val/Rotation/14_-2.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_0.tif,0.0,16.99656105041504
/home/aistudio/datasets/3D/same_val/Rotation/14_-2.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_-4.tif,0.0,101.91849517822266
/home/aistudio/datasets/3D/same_val/Rotation/14_2.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_0.tif,0.0,36.26129913330078
/home/aistudio/datasets/3D/same_val/Rotation/14_2.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_-4.tif,0.0,132.6938934326172
/home/aistudio/datasets/3D/same_val/Rotation/14_2.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_-2.tif,0.0,52.274723052978516
/home/aistudio/datasets/3D/same_val/Rotation/14_4.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_0.tif,0.0,28.274097442626953
/home/aistudio/datasets/3D/same_val/Rotation/14_4.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_-4.tif,0.0,87.75514221191406
/home/aistudio/datasets/3D/same_val/Rotation/14_4.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_-2.tif,0.0,30.654510498046875
/home/aistudio/datasets/3D/same_val/Rotation/14_4.tif,/home/aistudio/datasets/3D/same_val/Rotation/14_2.tif,0.0,55.12917709350586
